Phrase_ID,Resume_ID,Label,Phrase,Word_Count
P006570,DS2_00519,16,"Visual Merchandise Experience Softlines Manager March 2011 to Current Company Name － City , State Managed the Sales performance of the Footwear and Apparel associates to meet sales and margin goals.",29
P006571,DS2_00519,16,Implemented game plans in the Apparel and Footwear Departments to maximize sales.,12
P006572,DS2_00519,16,"Apparel Sales Leader December 2006 to March 2011 Company Name － City , State Assisted the store management team with general supervision in the store in accordance with company policies and procedures.",30
P006573,DS2_00519,16,Implemented merchandise presentation standards and signage of the apparel department to meet company standards.,14
P006574,DS2_00519,16,Maximized profits by supporting company standards of selling and customer service.,11
P006575,DS2_00519,16,"Skills Master at executing and enhancing Game-plans Proficient in opening and closing store procedures, including cash office execution.",17
P006576,DS2_00520,16,MERCHANDISING AUDIENCE LEAD MICROSOFT US ONLINE STORE Summary Sr. E-commerce Merchandiser specializing in audience program development and targeted marketing campaigns.,18
P006577,DS2_00520,16,"Extensive knowledge in omni-channel retail buying, planning, product development and marketing.",10
P006578,DS2_00520,16,Highlights Business analysis Online branding Purchase funnel optimization Retail marketing Retail systems Retail buying Competitive analysis Program development Experience Sr.,20
P006579,DS2_00521,18,Reviewed a limited variety of accounting documents and/or transactions to ensure proper supporting documentation has been submitted.,16
P006580,DS2_00521,18,"June 2010 to November 2010 Company Name City Administrative & Finance Coordinator The project funded by USAID- United State Agency for International Development Organized and preparing technical, administrative and financial files.",29
P006581,DS2_00521,18,"Facilitated the lodging arrangements for any visitor, book flights for local and international staff traveling to the field and local transportation for international visitors.",24
P006582,DS2_00521,18,"September 2006 to May 2010 Administrative Officer CETENA GROUP – Kabul, Afghanistan Developed a filing system, established, and maintained a standard system to ensure Files tracking of IED (Improvised Explosive Devices) Project.",31
P006583,DS2_00521,18,"Organized data and information, prepared and maintained records, documents and control plans for the monitoring of IED (Improvised Explosive Devices) project.",21
P006584,DS2_00521,18,"Facilitated new/ extend visa for the International Staff, follow-up with the flight booking, confirmation and cancellation and ensured the work permits and visa for international staffs were up-to-date.",25
P006585,DS2_00522,4,Core Accomplishments Top Personal Banker and Business Advocate in the District Received The Star Credit Award Received The National Achiever Banker Award Received numerous awards for exceeding sales goals and customers satisfactions.,32
P006586,DS2_00522,4,"Acquired, retained, deepened and managed relationships with customers.",8
P006587,DS2_00522,4,Delivered outstanding customer experience and helped Branch meet sales objectives contributed to the success of the firm.,17
P006588,DS2_00522,4,"Managed, maintained and developed assigned portfolio of customers.",8
P006589,DS2_00522,4,Developed and cultivated existing customer relationships.,6
P006590,DS2_00522,4,Participated in and occasionally facilitated daily branch team meetings.,9
P006591,DS2_00522,4,"Received a National Achiever Banker Award, Employee of the Month Award, Consistently exceeded monthly sales goals, Received recognition as one of Top Bankers in Arizona Market, District, and Community.",29
P006592,DS2_00522,4,Acquired new clients and developed current book of business.,9
P006593,DS2_00522,4,Supported the branch in achieving sales goals.,7
P006594,DS2_00522,4,Developed and maintained broad knowledge of products and services to appropriately support client needs.,14
P006595,DS2_00522,4,Achieved aggressive sales goals which were measured in daily basis.,10
P006596,DS2_00522,4,Assisted supervisors and managers in retaining new and existing employees.,10
P006597,DS2_00522,4,Served as a mentor shadower to other telephone bankers and customer service representatives.,13
P006598,DS2_00523,0,Coach managers on disciplining and terminating employees to minimize liability.,10
P006599,DS2_00523,0,Facilitate management communication meetings with employees.,6
P006600,DS2_00523,0,"Update senior management on Corporate initiated, Company wide HR matters.",10
P006601,DS2_00523,0,Ensure legal compliance by monitoring and implementing applicable human resource federal and state requirements.,14
P006602,DS2_00523,0,"Consult with management regarding performance assessment, recognition programs and conduct reviews of current organization talent.",15
P006603,DS2_00523,0,Develop and monitor required controls and programs to meet affirmative action plan goals and objectives.,15
P006604,DS2_00523,0,Implement human resources driven programs to maximize productivity to achieve plant goals and objectives.,14
P006605,DS2_00523,0,"Educate clients on best practices regarding workplace policies, applicable employment laws, performance management, recruitment, and employee relations.",17
P006606,DS2_00523,0,"Act as liaison to quickly and successfully resolve client issues regarding payroll, health benefits or retirement plans.",17
P006607,DS2_00523,0,Complete training seminars for clients management staff and employees.,9
P006608,DS2_00523,0,"HR Representative 11/2009 to 11/2011 Company Name City , State Coordinate employee hiring and orientation programs.",13
P006609,DS2_00523,0,"Provide guidance to management regarding company policies, procedures and facilitate the resolution of policy-related and procedural issues.",16
P006610,DS2_00523,0,Develop and deliver training for management.,6
P006611,DS2_00523,0,Manage and promote the Employee Recognition Program.,7
P006612,DS2_00523,0,Prepare the annual Affirmative Action Plan.,6
P006613,DS2_00523,0,"Utilize the Applicant Tracking System to track, source and report on candidates to management.",14
P006614,DS2_00523,0,"Research, recommend and implement new sourcing methods to attract quality candidates.",11
P006615,DS2_00523,0,"Create and post employment advertisements with newspapers, on-line job boards and technical publications.",12
P006616,DS2_00523,0,Coordinate and conduct interviews for hiring managers.,7
P006617,DS2_00523,0,Develop and present employment offers to candidates.,7
P006618,DS2_00523,0,Coordinate relocation assistance for candidates and transferring employees.,8
P006619,DS2_00523,0,"Assist HR Director with employee relations including performance discussions, performance improvement plans, employee investigations and exit interviews.",17
P006620,DS2_00523,0,Support the Equal Employment Opportunity (EEO) efforts and ensure attainment of Affirmative Action goals.,14
P006621,DS2_00523,0,Plan and lead the annual employee performance appraisal training and assessment program.,12
P006622,DS2_00523,0,"HR Generalist 04/2007 to 04/2008 Company Name City , State Provide support to management regarding employment issues.",14
